TaxID Proveedor;Nombre Proveedor;N° Cotizacion;TaxID Comprador;Nombre Comprador;Usuario Comprador;Nombre Cotización;Fecha de creacion;Fecha de Publicación;Fecha de Cierre;RFQ Visualizada;RFQ Aceptada;RFQ Rechazada;RFQ Ofertada;Razon de rechazo;% Ofertas en RFQ;source
3-09259577;AGT YDA LTDA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
4-00098419;FI CHSA SA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-04420377;TEORESA SA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
8-00014139;LUNERSA SA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
9-01117969;LUTROSA SA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-01908969;PRSIOPA SPA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
9-08888867;IN INDA LTDA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
K-02413187;INESIDA LIMITADA;6000059137-1;6-00040629;EMNALEO SA;farozas;6000059137 CAPSULA INSONORIZADA EQUIPOS GENERADORES;2024-02-05 19:09:33.533;2024-02-06 01:40:29.227;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
8-11891267;CO BOPA SPA;6000045623;1-08581477;MACOP S.A;kmerida;10158018;2024-02-05 19:10:56.283;2024-02-13 18:50:27.837;2024-02-15 15:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-04650669;CO VISA SA;6000059423;6-00040629;EMNALEO SA;3nmartineza;HEXAMETILBENCENO PUREZA MAYOR O IGUAL AL 97% P/N : 322377-5G MARCA : MERCK;2024-02-05 19:35:56.470;2024-02-06 11:58:15.963;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
5-06822797;WI LIDA LIMITADA;6000059423;6-00040629;EMNALEO SA;3nmartineza;HEXAMETILBENCENO PUREZA MAYOR O IGUAL AL 97% P/N : 322377-5G MARCA : MERCK;2024-02-05 19:35:56.470;2024-02-06 11:58:15.963;2024-02-09 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
7-36184067;SIQUIDA LIMITADA;6000059423;6-00040629;EMNALEO SA;3nmartineza;HEXAMETILBENCENO PUREZA MAYOR O IGUAL AL 97% P/N : 322377-5G MARCA : MERCK;2024-02-05 19:35:56.470;2024-02-06 11:58:15.963;2024-02-09 02:00:00.000;SI;NO;SI;NO;OTRO;0;Directa
8-00212608;MECK SA SA;6000059423;6-00040629;EMNALEO SA;3nmartineza;HEXAMETILBENCENO PUREZA MAYOR O IGUAL AL 97% P/N : 322377-5G MARCA : MERCK;2024-02-05 19:35:56.470;2024-02-06 11:58:15.963;2024-02-09 02:00:00.000;SI;NO;SI;NO;OTRO;0;Directa
3-05998869;GAA MSA SA;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-14 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
3-57292067;COKMXDA LIMITADA;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-14 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
4-00278868;COIONUE MANQUEHUE;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-20 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
454131067;NOAN P. CORP.;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-14 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
8-42659167;COENIDA LTDA;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-14 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
9-01572177;SOXPODA LTDA;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-14 02:55:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
951002;ALNATP. CORP.;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-20 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
9-78358067;SEO YDA LTDA;6000059425;6-00040629;EMNALEO SA;cagonzalez;3000092222;2024-02-05 20:15:56.510;2024-02-05 20:20:14.253;2024-02-20 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
4-00098419;FI CHSA SA;6000059427;6-00040629;EMNALEO SA;cagonzalez;3200545054;2024-02-05 20:50:56.523;2024-02-05 20:52:34.090;2024-02-09 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
0-00070759;VEECNSA SA;524130;K-09518067;SIGORCM SA;avargas;FILTRO UNIDAD LUBRICACIONHYDAC  1263054;2024-02-05 21:20:56.763;2024-02-06 15:52:56.703;2024-02-09 17:00:00.000;SI;SI;NO;SI;NULL;100;Directa
5-96262967;SEAN PA SPA;524131;K-09518067;SIGORCM SA;avargas;SONDA TEMPERATURA DE GRASASRKST100;2024-02-05 21:20:56.950;2024-02-06 15:55:50.820;2024-02-09 17:00:00.000;SI;SI;NO;SI;NULL;100;Directa
6-04154467;PHCONSA SA;524132;K-09518067;SIGORCM SA;avargas;ROUTER 4G CONNECT;2024-02-05 21:20:57.130;2024-02-06 15:59:56.840;2024-02-09 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-07059287;FAPACSA SA;E1021;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 21:35:57.020;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
7-02447569;TERIEPA SPA;E1021;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 21:35:57.020;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;E1022;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 21:35:57.593;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;50;Catalogo
K-00091619;VULCOSA  ;E1022;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 21:35:57.593;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;50;Directa
5-044;ACAL NC INC;E1023;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 21:45:56.727;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
3-07059287;FAPACSA SA;E1024;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 21:45:57.193;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
7-02447569;TERIEPA SPA;E1024;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 21:45:57.193;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
7-67836177;MEROUPA SPA;524129;K-09518067;SIGORCM SA;mardiles;KIT MANTAS TER.  830 TOW HAULMEI GROUP 234409;2024-02-05 22:00:56.620;2024-02-13 21:11:28.960;2024-02-15 21:00:00.000;NO;NO;NO;NO;NULL;0;Directa
1-78342767;HOCHIPA  ;E1025;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:00:56.853;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-04650669;CO VISA SA;6000059430;6-00040629;EMNALEO SA;cagonzalez;3200545044;2024-02-05 22:00:57.897;2024-02-05 22:08:37.623;2024-02-09 02:55:00.000;SI;SI;NO;SI;NULL;50;Directa
8-53999267;CRVELOS BERRIOS;6000059430;6-00040629;EMNALEO SA;cagonzalez;3200545044;2024-02-05 22:00:57.897;2024-02-05 22:08:37.623;2024-02-09 02:55:00.000;NO;NO;NO;NO;NULL;50;Directa
0-37607467;ACAC PA SPA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;14;Directa
2-00775258;SOY DDA LTDA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;SI;NO;SI;NULL;14;Directa
4-17538067;CO COTD LTD;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;14;Directa
8-09493897;TEGO SA SA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;14;Directa
9-00014439;DUMERDA LTDA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;14;Directa
9-04631769;CUCONSA SA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;SI;NO;NO;NULL;14;Directa
9-07511887;TEPORDA LTDA;6000059431;6-00040629;EMNALEO SA;farozas;6000059431 FLACHES-VALVULAS;2024-02-05 22:05:56.557;2024-02-06 01:35:13.617;2024-02-09 02:00:00.000;SI;NO;NO;NO;NULL;14;Directa
6-00020439;MEA RSA SA;E1027;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:20:56.763;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-00097849;SA CHSA SA;E1027;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:20:56.763;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
2-03017477;FLOLUDA LIMITADA;E1028;5-00986498;COHUS SA  ;naperez;COTIZAR A LA BREVEDAD;2024-02-05 22:20:57.533;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;NO;NO;NO;NO;NULL;0;Directa
6-00020439;MEA RSA SA;E1028;5-00986498;COHUS SA  ;naperez;COTIZAR A LA BREVEDAD;2024-02-05 22:20:57.533;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
6-04423669;PRLLESA SA;E1028;5-00986498;COHUS SA  ;naperez;COTIZAR A LA BREVEDAD;2024-02-05 22:20:57.533;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Catalogo
6-83644067;SITRASA SA;E1028;5-00986498;COHUS SA  ;naperez;COTIZAR A LA BREVEDAD;2024-02-05 22:20:57.533;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-00097849;SA CHSA SA;E1028;5-00986498;COHUS SA  ;naperez;COTIZAR A LA BREVEDAD;2024-02-05 22:20:57.533;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
4-02327599;RUAL SA SA;E1029;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:40:56.747;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;NO;NO;NO;NO;NULL;0;Catalogo
1757;MER CNY COMPANY;E1030;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:55:57.767;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-044;ACAL NC INC;E1030;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:55:57.767;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;NO;NO;NO;NO;NULL;0;Directa
6-00792398;TEHANDA LTDA;E1030;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:55:57.767;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
6-04101277;FLAS DA LTDA;E1030;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:55:57.767;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
K-08777669;COAL SA SA;E1031;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 22:55:58.140;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;100;Catalogo
0-00154687;DI DADA LTDA;E1032;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:10:58.610;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;NO;NO;NO;NO;NULL;20;Directa
1-17530167;EAIESPA SPA;E1032;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:10:58.610;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;20;Catalogo
3-00890408;ELD GSA SA;E1032;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:10:58.610;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;20;Directa
5-044;ACAL NC INC;E1032;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:10:58.610;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;20;Directa
9-98181667;SEALEDA LIMITADA;E1032;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:10:58.610;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;20;Directa
3-07059287;FAPACSA SA;E1033;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:20:57.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
5-02167867;Col MA.  ;E1033;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:20:57.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
6-00246698;FLIDTSA SA;E1033;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:20:57.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
7-02447569;TERIEPA SPA;E1033;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:20:57.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
K-00091619;VULCOSA  ;E1033;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:20:57.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-04096477;NIMIESA SA;E1034;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:40:56.777;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Catalogo
1-04907477;ANILEDA LIMITADA;E1035;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:40:57.250;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;100;Directa
1757;MER CNY COMPANY;E1036;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:50:57.560;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;20;Directa
4-00075329;TE SA I I;E1036;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:50:57.560;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;20;Directa
5-044;ACAL NC INC;E1036;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:50:57.560;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;20;Directa
6-04101277;FLAS DA LTDA;E1036;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:50:57.560;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;20;Directa
K-01496677;NE VASA SA;E1036;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-05 23:50:57.560;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;20;Directa
2-07191487;SEACIDA LTDA;E1037;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:50:58.447;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
2-36457867;VEER PA SPA;E1037;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-05 23:50:58.447;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
7-26870267;INIONDA LIMITADA;E1038;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:05:56.850;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-07059287;FAPACSA SA;E1039;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:05:57.463;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
7-02447569;TERIEPA SPA;E1039;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:05:57.463;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
K-00091619;VULCOSA  ;E1039;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:05:57.463;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
2-26597867;FLDERPA SPA;E1040;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:15:56.883;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
2849640-56;LOSYSNC INC;6000059432;6-00040629;EMNALEO SA;cagonzalez;3000091403;2024-02-06 00:20:56.893;2024-02-06 00:42:53.813;2024-02-09 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
454131067;NOAN P. CORP.;6000059432;6-00040629;EMNALEO SA;cagonzalez;3000091403;2024-02-06 00:20:56.893;2024-02-06 00:42:53.813;2024-02-09 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
951002;ALNATP. CORP.;6000059432;6-00040629;EMNALEO SA;cagonzalez;3000091403;2024-02-06 00:20:56.893;2024-02-06 00:42:53.813;2024-02-09 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
7-06019669;KSHILSA SA;E1041;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:30:56.923;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;50;Catalogo
K-01496677;NE VASA SA;E1041;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:30:56.923;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;50;Directa
1757;MER CNY COMPANY;E1042;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:30:57.917;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;33;Directa
5-01916997;XYSOLLE CHILE;E1042;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:30:57.917;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;33;Catalogo
5-044;ACAL NC INC;E1042;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:30:57.917;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;33;Directa
1-08742969;REPERSA SA;E1043;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:45:57.027;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;33;Directa
9-06329287;CO SIDA LTDA;E1043;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:45:57.027;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;33;Directa
K-00091619;VULCOSA  ;E1043;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:45:57.027;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;33;Directa
1-78342767;HOCHIPA  ;E1044;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:45:57.300;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-08469869;SO CHSA SA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;SI;NO;Disponibilidad de Stock;0;Directa
1-41256167;AMA YPA SPA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
1757;MER CNY COMPANY;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
2-36457867;VEER PA SPA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
2-84436077;MAERVPA SPA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
4-03082987;EEELEDA LTDA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
4-4225184;JUVENEZ MARTINEZ;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-044;ACAL NC INC;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
9-98181667;SEALEDA LIMITADA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;SI;NO;Requerimiento Confuso, Falta Información;0;Directa
K-08394467;COISEDA LTDA;E0727-1;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 00:55:48.513;2024-02-06 01:01:56.807;2024-02-13 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
2-36457867;VEER PA SPA;E1045;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 00:55:56.877;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-70422567;ASZARPA SPA;E1046;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 01:10:57.570;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;100;Catalogo
9-98181667;SEALEDA LIMITADA;E1046;5-00986498;COHUS SA  ;ofertascompras;COTIZAR A LA BREVEDAD;2024-02-06 01:10:57.570;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;SI;NULL;100;Directa
1757;MER CNY COMPANY;E1047;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 01:10:58.763;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
4-09127987;HANTSDA LTDA;E1047;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 01:10:58.763;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-044;ACAL NC INC;E1047;5-00986498;COHUS SA  ;mdbeluzan;COTIZAR A LA BREVEDAD;2024-02-06 01:10:58.763;2024-02-05 03:00:00.000;2024-02-09 21:00:00.000;SI;SI;NO;NO;NULL;0;Directa
